interaction_id,user_id,destination_id,tipe_interaksi,skor_interaksi,timestamp,durasi_detik,platform,rating_diberikan,session_id
INT0011312,USR01058,DST0007,bookmark,0.7926,2025-05-08 05:40:41,,Web,,SES683420
INT0011313,USR00486,DST0008,like,0.635,2025-11-11 21:24:41,,Desktop,,SES616246
INT0011314,USR01422,DST0020,view,0.1484,2025-10-26 12:05:41,257.0,iOS,,SES168317
INT0011315,USR00392,DST0015,view,0.1848,2025-08-21 11:03:41,693.0,Android,,SES438441
INT0011316,USR01613,DST0006,review,0.8733,2025-07-02 02:08:41,,Web,3.8,SES276593
INT0011317,USR01316,DST0007,review,0.8752,2025-06-29 10:35:41,,iOS,4.7,SES225479
INT0011318,USR01010,DST0009,view,0.2863,2025-07-19 03:09:41,121.0,Web,,SES403309
INT0011319,USR01702,DST0027,bookmark,0.6854,2025-03-24 05:32:41,,iOS,,SES475985
INT0011320,USR01608,DST0007,review,0.8478,2025-03-31 02:12:41,,Android,4.0,SES431345
INT0011321,USR01004,DST0011,book,1.0,2025-11-15 21:15:41,,iOS,,SES934836
INT0011322,USR01222,DST0024,bookmark,0.6819,2025-09-29 19:53:41,,iOS,,SES490307
INT0011323,USR01961,DST0009,like,0.6097,2026-02-09 22:37:41,,iOS,,SES729627
INT0011324,USR00249,DST0007,share,0.8503,2025-08-27 20:31:41,,Desktop,,SES940830
INT0011325,USR01603,DST0017,share,0.8069,2026-03-12 19:58:41,,iOS,,SES902305
INT0011326,USR01346,DST0025,view,0.2673,2026-02-05 22:27:41,407.0,Android,,SES892842
INT0011327,USR01604,DST0027,view,0.1008,2026-01-07 23:17:41,792.0,Android,,SES323609
INT0011328,USR00284,DST0022,view,0.1631,2025-09-15 04:39:41,253.0,Web,,SES463760
INT0011329,USR01845,DST0015,like,0.6588,2026-02-17 00:35:41,,iOS,,SES925787
INT0011330,USR00736,DST0029,book,1.0,2025-12-15 20:17:41,,iOS,,SES728128
INT0011331,USR01021,DST0025,review,0.8319,2025-04-30 07:15:41,,iOS,4.6,SES112401
INT0011332,USR01919,DST0004,share,0.7797,2025-09-02 21:15:41,,Desktop,,SES195601
INT0011333,USR01920,DST0024,share,0.8811,2025-10-05 10:27:41,,Web,,SES630998
INT0011334,USR00038,DST0024,book,1.0,2025-04-20 10:26:41,,Android,,SES687424
INT0011335,USR00807,DST0013,bookmark,0.7277,2025-10-21 19:30:41,,Web,,SES431927
INT0011336,USR01938,DST0022,like,0.6734,2025-05-04 22:00:41,,Desktop,,SES346799
INT0011337,USR00110,DST0018,bookmark,0.7244,2025-12-26 00:15:41,,Desktop,,SES217286
INT0011338,USR01968,DST0011,like,0.687,2025-04-14 23:12:41,,iOS,,SES114311
INT0011339,USR01842,DST0003,like,0.6289,2025-11-21 00:59:41,,Web,,SES696587
INT0011340,USR00272,DST0002,book,1.0,2025-11-14 03:33:41,,Web,,SES441546
INT0011341,USR01782,DST0008,like,0.6061,2025-08-15 07:55:41,,Desktop,,SES422771
INT0011342,USR01562,DST0007,like,0.5895,2026-01-01 00:35:41,,Android,,SES884616
INT0011343,USR00151,DST0018,book,1.0,2025-05-30 21:00:41,,Android,,SES959590
INT0011344,USR01448,DST0025,share,0.753,2025-09-24 23:25:41,,iOS,,SES688674
INT0011345,USR01603,DST0017,like,0.6834,2025-07-16 11:56:41,,Desktop,,SES351396
INT0011346,USR00142,DST0014,share,0.8576,2025-09-17 11:30:41,,Desktop,,SES818688
INT0011347,USR01145,DST0015,view,0.1967,2025-10-18 02:45:41,161.0,Android,,SES889271
INT0011348,USR00818,DST0017,book,1.0,2025-06-24 04:24:41,,Android,,SES652689
INT0011349,USR01419,DST0018,book,1.0,2025-09-03 02:34:41,,iOS,,SES323100
INT0011350,USR01235,DST0018,bookmark,0.6879,2025-04-30 22:42:41,,Android,,SES918124
INT0011351,USR01232,DST0016,view,0.1251,2025-06-18 07:47:41,347.0,iOS,,SES396438
INT0011352,USR00213,DST0025,bookmark,0.705,2025-11-22 21:00:41,,Web,,SES858074
INT0011353,USR01294,DST0019,like,0.5441,2025-06-30 21:28:41,,iOS,,SES402921
INT0011354,USR00932,DST0010,bookmark,0.6001,2026-02-16 03:34:41,,Android,,SES651331
INT0011355,USR00661,DST0023,book,1.0,2025-12-27 21:40:41,,Desktop,,SES684705
INT0011356,USR00929,DST0007,bookmark,0.6349,2026-02-12 03:40:41,,Desktop,,SES292247
INT0011357,USR00666,DST0001,like,0.6211,2025-03-27 12:10:41,,Android,,SES569830
INT0011358,USR00839,DST0003,bookmark,0.754,2025-08-04 05:27:41,,Web,,SES354244
INT0011359,USR00896,DST0001,like,0.5058,2025-04-11 19:38:41,,Desktop,,SES811674
INT0011360,USR00983,DST0014,bookmark,0.6209,2025-09-09 00:00:41,,iOS,,SES958206
INT0011361,USR01987,DST0017,bookmark,0.7518,2026-01-23 09:30:41,,Android,,SES661113
INT0011362,USR00986,DST0018,bookmark,0.6886,2025-06-09 09:19:41,,Android,,SES447971
INT0011363,USR01881,DST0017,view,0.2343,2025-07-21 06:16:41,278.0,Desktop,,SES574821
INT0011364,USR01084,DST0006,like,0.5215,2025-09-13 00:41:41,,iOS,,SES197577
INT0011365,USR00519,DST0019,bookmark,0.7666,2025-11-16 07:14:41,,Android,,SES531998
INT0011366,USR00569,DST0029,view,0.2689,2025-12-30 09:10:41,764.0,Desktop,,SES250129
INT0011367,USR01365,DST0019,review,0.8259,2025-09-18 07:02:41,,Android,4.2,SES423404
INT0011368,USR00863,DST0005,share,0.7524,2025-09-23 11:47:41,,Android,,SES777841
INT0011369,USR00961,DST0011,book,1.0,2025-10-11 10:43:41,,iOS,,SES340023
INT0011370,USR00546,DST0008,like,0.5887,2025-06-02 09:55:41,,Web,,SES787001
INT0011371,USR00311,DST0023,view,0.1915,2025-12-22 07:15:41,802.0,Web,,SES700226
INT0011372,USR00299,DST0014,bookmark,0.7335,2025-11-03 23:29:41,,Desktop,,SES129266
INT0011373,USR01965,DST0026,like,0.5799,2025-09-15 06:32:41,,Desktop,,SES652447
INT0011374,USR01871,DST0023,like,0.6877,2025-05-07 20:03:41,,iOS,,SES618048
INT0011375,USR01265,DST0012,like,0.6829,2025-06-07 04:54:41,,Web,,SES825478
INT0011376,USR00684,DST0021,review,0.858,2025-11-03 04:06:41,,Android,4.9,SES772537
INT0011377,USR00097,DST0019,review,0.8167,2025-06-25 02:58:41,,Android,4.2,SES767648
INT0011378,USR01041,DST0029,book,1.0,2025-12-11 06:30:41,,Web,,SES546635
INT0011379,USR00109,DST0025,view,0.2071,2025-05-23 20:41:41,582.0,Desktop,,SES117897
INT0011380,USR01222,DST0005,bookmark,0.6227,2025-05-18 00:56:41,,Web,,SES757109
INT0011381,USR01640,DST0009,like,0.565,2025-11-27 03:15:41,,Web,,SES531198
INT0011382,USR01353,DST0015,bookmark,0.6553,2026-03-10 11:26:41,,Web,,SES789338
INT0011383,USR01780,DST0009,like,0.6624,2025-09-17 08:54:41,,Web,,SES224976
INT0011384,USR01455,DST0013,view,0.1102,2025-06-11 09:31:41,757.0,Android,,SES463380
INT0011385,USR01820,DST0001,book,1.0,2026-01-06 00:48:41,,Desktop,,SES618973
INT0011386,USR01324,DST0025,share,0.8735,2025-10-17 10:49:41,,Desktop,,SES927682
INT0011387,USR01071,DST0008,bookmark,0.6667,2026-02-15 10:00:41,,iOS,,SES455687
INT0011388,USR01032,DST0025,book,1.0,2025-08-20 19:36:41,,Web,,SES130713
INT0011389,USR01979,DST0002,share,0.8324,2025-10-14 10:35:41,,Desktop,,SES947720
INT0011390,USR00653,DST0009,share,0.8133,2025-05-12 19:43:41,,Web,,SES703498
INT0011391,USR00613,DST0021,view,0.1687,2026-02-02 05:08:41,232.0,iOS,,SES173410
INT0011392,USR00627,DST0004,bookmark,0.7025,2025-08-12 23:11:41,,iOS,,SES412328
INT0011393,USR00526,DST0015,bookmark,0.6397,2025-12-09 09:55:41,,Desktop,,SES444744
INT0011394,USR00549,DST0005,share,0.8522,2025-05-17 03:06:41,,iOS,,SES986734
INT0011395,USR01706,DST0010,like,0.6312,2025-04-26 04:04:41,,Android,,SES164676
INT0011396,USR01686,DST0001,share,0.8074,2025-07-16 08:15:41,,iOS,,SES810589
INT0011397,USR00710,DST0018,share,0.8577,2025-04-25 07:54:41,,Android,,SES389230
INT0011398,USR01975,DST0010,share,0.717,2025-03-18 21:42:41,,Desktop,,SES400353
INT0011399,USR01127,DST0019,view,0.1805,2025-09-12 03:06:41,364.0,iOS,,SES724755
INT0011400,USR01650,DST0022,view,0.2428,2025-04-27 08:51:41,759.0,iOS,,SES297773
INT0011401,USR00593,DST0029,review,0.9053,2025-12-13 10:46:41,,Desktop,4.3,SES509338
INT0011402,USR01786,DST0020,share,0.8768,2026-01-03 08:00:41,,Desktop,,SES681641
INT0011403,USR01703,DST0017,like,0.6384,2025-03-22 02:23:41,,Android,,SES104355
INT0011404,USR01794,DST0012,bookmark,0.6303,2025-11-15 04:00:41,,Desktop,,SES363426
INT0011405,USR01977,DST0024,like,0.6256,2026-01-01 19:44:41,,iOS,,SES685054
INT0011406,USR00559,DST0006,book,1.0,2025-10-19 00:20:41,,iOS,,SES656629
INT0011407,USR00945,DST0005,review,0.8421,2025-05-26 09:54:41,,Desktop,3.5,SES225761
INT0011408,USR01960,DST0022,like,0.5591,2026-01-25 09:35:41,,Android,,SES144946
INT0011409,USR00884,DST0002,bookmark,0.6295,2025-07-27 01:02:41,,iOS,,SES336242
INT0011410,USR00757,DST0003,book,1.0,2025-03-17 10:50:41,,Android,,SES996595
INT0011411,USR00555,DST0017,like,0.5473,2025-10-26 12:18:41,,Web,,SES398739
INT0011412,USR00397,DST0006,share,0.8914,2025-09-16 21:28:41,,Web,,SES101120
INT0011413,USR01983,DST0029,like,0.569,2025-06-07 06:23:41,,Desktop,,SES256649
INT0011414,USR01741,DST0012,bookmark,0.6504,2025-07-22 11:49:41,,Android,,SES249080
INT0011415,USR01303,DST0022,share,0.8175,2025-10-11 01:25:41,,iOS,,SES964024
INT0011416,USR00179,DST0011,view,0.1406,2026-02-20 05:05:41,571.0,Web,,SES440401
INT0011417,USR00378,DST0028,like,0.5974,2026-01-23 05:59:41,,Web,,SES463087
INT0011418,USR00050,DST0005,book,1.0,2025-03-18 22:33:41,,Web,,SES702580
INT0011419,USR00740,DST0017,view,0.2284,2025-04-24 03:07:41,436.0,Web,,SES235416
INT0011420,USR00164,DST0005,view,0.2172,2025-08-31 06:37:41,898.0,Android,,SES265307
INT0011421,USR00913,DST0016,bookmark,0.6509,2025-12-16 19:36:41,,Android,,SES747087
INT0011422,USR01172,DST0006,book,1.0,2026-01-30 02:00:41,,Web,,SES289907
INT0011423,USR01524,DST0018,view,0.1828,2025-09-06 04:19:41,862.0,Desktop,,SES579838
INT0011424,USR00420,DST0002,view,0.1113,2025-11-26 06:33:41,629.0,Desktop,,SES543307
INT0011425,USR00521,DST0007,book,1.0,2025-12-09 11:51:41,,iOS,,SES551519
INT0011426,USR00002,DST0026,like,0.6872,2026-01-26 07:54:41,,iOS,,SES204254
INT0011427,USR00153,DST0019,like,0.6742,2025-11-24 03:56:41,,Web,,SES752554
INT0011428,USR01842,DST0013,bookmark,0.625,2026-02-16 10:07:41,,Web,,SES575577
INT0011429,USR00474,DST0008,share,0.7137,2025-08-08 09:58:41,,Web,,SES519244
INT0011430,USR01216,DST0007,view,0.1468,2025-05-21 01:54:41,533.0,iOS,,SES917696
INT0011431,USR00161,DST0026,view,0.1285,2026-02-14 20:50:41,873.0,Web,,SES682010
INT0011432,USR01203,DST0004,like,0.5896,2025-10-07 04:50:41,,Desktop,,SES816837
INT0011433,USR01300,DST0002,bookmark,0.739,2025-03-18 08:14:41,,Desktop,,SES799198
INT0011434,USR00805,DST0020,share,0.781,2025-11-20 00:25:41,,Desktop,,SES984136
INT0011435,USR00520,DST0005,share,0.7543,2025-04-17 04:16:41,,Desktop,,SES717676
INT0011436,USR00172,DST0004,like,0.581,2025-03-21 10:21:41,,iOS,,SES766369
INT0011437,USR00950,DST0009,bookmark,0.7043,2025-07-16 20:04:41,,Android,,SES534186
INT0011438,USR00109,DST0004,book,1.0,2025-11-30 09:38:41,,Android,,SES875886
INT0011439,USR00880,DST0021,like,0.5323,2025-03-21 03:46:41,,iOS,,SES274785
INT0011440,USR00132,DST0009,bookmark,0.7486,2025-03-14 21:32:41,,Desktop,,SES739122
INT0011441,USR01478,DST0019,review,0.9613,2025-06-05 06:10:41,,Web,4.0,SES155431
INT0011442,USR00142,DST0012,review,0.9242,2025-04-21 03:50:41,,Desktop,4.2,SES240207
INT0011443,USR01320,DST0005,view,0.2996,2025-07-09 00:34:41,673.0,Android,,SES179903
INT0011444,USR01917,DST0002,like,0.6275,2025-07-10 07:27:41,,Desktop,,SES236046
INT0011445,USR00085,DST0013,share,0.8611,2025-12-26 03:21:41,,Web,,SES226755
INT0011446,USR01421,DST0028,view,0.2124,2025-07-16 10:30:41,106.0,iOS,,SES688799
INT0011447,USR00618,DST0014,share,0.7338,2025-10-28 21:32:41,,Desktop,,SES808646
INT0011448,USR00736,DST0028,like,0.6512,2025-11-11 07:19:41,,Desktop,,SES462731
INT0011449,USR00509,DST0011,view,0.1201,2025-07-10 07:05:41,454.0,Desktop,,SES739767
INT0011450,USR00289,DST0023,bookmark,0.6671,2025-06-09 07:23:41,,Desktop,,SES653596
INT0011451,USR00337,DST0003,view,0.258,2026-02-01 02:23:41,632.0,Desktop,,SES708627
INT0011452,USR01575,DST0013,bookmark,0.7485,2025-11-10 12:06:41,,Android,,SES187944
INT0011453,USR00351,DST0019,share,0.7122,2025-06-12 05:48:41,,Desktop,,SES409500
INT0011454,USR01459,DST0019,share,0.8163,2025-10-25 20:18:41,,Web,,SES437673
INT0011455,USR01144,DST0028,review,0.9865,2025-09-27 06:32:41,,Android,4.4,SES464001
INT0011456,USR00519,DST0029,book,1.0,2025-05-14 23:19:41,,Android,,SES527907
INT0011457,USR00106,DST0002,review,0.829,2025-09-28 06:09:41,,Android,4.0,SES582125
INT0011458,USR00926,DST0005,book,1.0,2025-09-01 06:26:41,,Desktop,,SES457100
INT0011459,USR00187,DST0022,share,0.898,2026-03-04 04:06:41,,Web,,SES115043
INT0011460,USR00699,DST0029,book,1.0,2025-06-08 09:54:41,,Desktop,,SES675748
INT0011461,USR00883,DST0019,view,0.2924,2025-12-29 09:22:41,804.0,iOS,,SES925648
INT0011462,USR00615,DST0002,review,0.9336,2025-04-22 21:59:41,,Desktop,3.4,SES393894
INT0011463,USR01588,DST0005,view,0.15,2025-11-06 21:13:41,829.0,Android,,SES676989
INT0011464,USR00206,DST0025,book,1.0,2025-04-06 10:10:41,,iOS,,SES506847
INT0011465,USR01507,DST0013,book,1.0,2025-06-01 00:05:41,,iOS,,SES746113
INT0011466,USR00897,DST0004,book,1.0,2025-09-24 06:04:41,,Desktop,,SES359092
INT0011467,USR00968,DST0010,share,0.7835,2026-02-15 04:41:41,,Android,,SES229201
INT0011468,USR01020,DST0010,bookmark,0.7435,2025-03-18 22:33:41,,Web,,SES354495
INT0011469,USR01568,DST0017,review,0.9691,2026-01-24 11:58:41,,Android,4.2,SES340151
INT0011470,USR00550,DST0016,bookmark,0.7927,2025-09-15 06:14:41,,Desktop,,SES424311
INT0011471,USR00368,DST0006,like,0.6626,2025-12-10 12:21:41,,Android,,SES646460
INT0011472,USR00819,DST0024,bookmark,0.7105,2025-11-16 07:10:41,,Android,,SES691277
INT0011473,USR01136,DST0005,review,0.9451,2026-03-10 23:52:41,,Desktop,3.1,SES287167
INT0011474,USR01108,DST0029,like,0.6053,2025-10-21 23:19:41,,Android,,SES998837
INT0011475,USR00073,DST0019,like,0.5816,2025-11-26 23:18:41,,iOS,,SES183411
INT0011476,USR00076,DST0017,share,0.7345,2025-09-07 04:10:41,,Web,,SES449949
INT0011477,USR01717,DST0010,like,0.6251,2026-02-23 02:13:41,,Web,,SES704382
INT0011478,USR00108,DST0002,view,0.1254,2025-12-29 08:33:41,426.0,Web,,SES984796
INT0011479,USR00141,DST0023,like,0.6441,2025-07-22 03:08:41,,Web,,SES730427
INT0011480,USR01056,DST0023,view,0.2699,2026-02-04 22:26:41,43.0,iOS,,SES221824
INT0011481,USR01537,DST0022,book,1.0,2025-05-29 12:09:41,,Desktop,,SES248916
INT0011482,USR00010,DST0005,view,0.129,2025-05-11 02:06:41,360.0,iOS,,SES887758
INT0011483,USR01913,DST0004,share,0.7983,2025-10-21 05:20:41,,Web,,SES151177
INT0011484,USR00910,DST0006,book,1.0,2026-03-12 08:24:41,,iOS,,SES439772
INT0011485,USR01959,DST0024,like,0.6719,2025-12-09 22:23:41,,Web,,SES513741
INT0011486,USR00032,DST0007,view,0.2108,2026-01-08 00:53:41,226.0,Desktop,,SES616831
INT0011487,USR01545,DST0009,view,0.1102,2025-09-08 03:31:41,465.0,Desktop,,SES903217
INT0011488,USR01090,DST0014,book,1.0,2026-01-15 04:12:41,,Web,,SES843753
INT0011489,USR01198,DST0016,bookmark,0.7818,2025-04-11 22:55:41,,iOS,,SES604791
INT0011490,USR00189,DST0024,share,0.8057,2025-09-16 23:19:41,,Web,,SES703886
INT0011491,USR01822,DST0008,review,0.9695,2025-11-07 00:18:41,,iOS,3.2,SES942494
INT0011492,USR01709,DST0014,like,0.5003,2025-07-25 06:42:41,,iOS,,SES559854
INT0011493,USR00979,DST0021,share,0.712,2025-05-30 04:43:41,,Web,,SES784411
INT0011494,USR00463,DST0018,share,0.7083,2025-06-06 20:16:41,,Desktop,,SES775050
INT0011495,USR00811,DST0019,bookmark,0.6991,2026-01-29 10:30:41,,Android,,SES502049
INT0011496,USR00193,DST0006,view,0.2934,2025-08-15 09:54:41,792.0,Desktop,,SES275811
INT0011497,USR00992,DST0002,bookmark,0.6653,2025-10-01 02:20:41,,Web,,SES278427
INT0011498,USR01446,DST0018,view,0.168,2025-10-08 20:35:41,829.0,Android,,SES854386
INT0011499,USR00097,DST0016,view,0.2563,2025-08-15 20:08:41,390.0,Desktop,,SES913050
INT0011500,USR00631,DST0011,book,1.0,2025-10-25 21:34:41,,Desktop,,SES427341
INT0011501,USR00562,DST0025,view,0.1923,2026-03-04 01:49:41,612.0,Web,,SES477612
INT0011502,USR00658,DST0002,review,0.8353,2025-05-05 01:24:41,,Android,4.1,SES710986
INT0011503,USR01704,DST0015,book,1.0,2025-04-20 02:35:41,,Web,,SES116468
INT0011504,USR00011,DST0020,book,1.0,2025-11-03 04:04:41,,iOS,,SES197480
INT0011505,USR00462,DST0021,like,0.5969,2025-10-11 04:34:41,,Web,,SES775006
INT0011506,USR00340,DST0025,like,0.5571,2025-06-24 09:44:41,,Android,,SES950736
INT0011507,USR00735,DST0026,share,0.7921,2025-04-15 07:58:41,,Android,,SES861992
INT0011508,USR00220,DST0011,share,0.8613,2026-01-12 07:16:41,,iOS,,SES196745
INT0011509,USR00271,DST0018,share,0.8234,2025-09-16 06:54:41,,Android,,SES482036
INT0011510,USR01220,DST0029,like,0.6179,2025-04-30 08:19:41,,iOS,,SES210745
INT0011511,USR00509,DST0016,share,0.8106,2025-05-13 22:39:41,,Web,,SES628262
INT0011512,USR00320,DST0015,view,0.277,2025-11-18 22:07:41,635.0,Desktop,,SES269880
INT0011513,USR01624,DST0003,book,1.0,2025-05-30 08:49:41,,Web,,SES707631
INT0011514,USR00764,DST0018,book,1.0,2025-11-02 21:31:41,,Android,,SES761951
INT0011515,USR00635,DST0001,bookmark,0.6491,2025-03-25 20:18:41,,Android,,SES610730
INT0011516,USR00834,DST0014,book,1.0,2025-07-28 21:47:41,,Android,,SES363650
INT0011517,USR01200,DST0002,share,0.8218,2025-10-31 23:13:41,,Desktop,,SES856566
INT0011518,USR01441,DST0029,like,0.5196,2025-12-31 01:15:41,,Android,,SES477708
INT0011519,USR01282,DST0014,review,0.8984,2025-11-02 02:10:41,,iOS,4.0,SES236671
INT0011520,USR00591,DST0005,review,0.806,2025-12-08 23:38:41,,Web,3.8,SES900475
INT0011521,USR00997,DST0016,share,0.8384,2025-09-18 10:53:41,,Web,,SES649065
INT0011522,USR00362,DST0027,view,0.1656,2026-02-04 04:20:41,575.0,Web,,SES702570
INT0011523,USR01325,DST0011,book,1.0,2025-03-17 21:09:41,,Android,,SES145860
INT0011524,USR01442,DST0021,like,0.6483,2025-04-18 07:45:41,,Desktop,,SES649297
INT0011525,USR01212,DST0024,view,0.1367,2025-05-06 23:22:41,344.0,Android,,SES631557
INT0011526,USR01534,DST0002,like,0.5085,2025-11-21 11:11:41,,Web,,SES348503
INT0011527,USR00447,DST0021,share,0.7231,2025-05-11 05:32:41,,Web,,SES650534
INT0011528,USR01032,DST0023,view,0.2711,2025-11-27 21:34:41,563.0,Android,,SES181916
INT0011529,USR00507,DST0008,share,0.8163,2025-09-27 22:33:41,,Desktop,,SES589572
INT0011530,USR01845,DST0022,view,0.1229,2025-07-20 23:40:41,848.0,iOS,,SES142917
INT0011531,USR00977,DST0020,view,0.1684,2025-04-05 21:00:41,677.0,Web,,SES880647
INT0011532,USR01927,DST0012,review,0.9276,2025-12-07 04:13:41,,iOS,3.9,SES580400
INT0011533,USR00534,DST0013,share,0.8557,2025-04-13 21:45:41,,Web,,SES133144
INT0011534,USR01514,DST0016,book,1.0,2025-11-26 19:26:41,,iOS,,SES836068
INT0011535,USR01397,DST0027,review,0.8545,2025-11-05 05:13:41,,Android,4.5,SES271183
INT0011536,USR00925,DST0029,like,0.6288,2025-05-23 03:14:41,,Android,,SES627027
INT0011537,USR01733,DST0012,like,0.5222,2025-07-02 11:50:41,,Android,,SES912936
INT0011538,USR00772,DST0009,view,0.2219,2025-08-24 10:07:41,430.0,Android,,SES220752
INT0011539,USR01820,DST0009,share,0.7698,2025-03-16 09:25:41,,iOS,,SES547053
INT0011540,USR01053,DST0029,bookmark,0.6374,2025-04-12 01:40:41,,Web,,SES282564
INT0011541,USR01119,DST0026,bookmark,0.6998,2025-04-26 12:11:41,,Desktop,,SES691263
INT0011542,USR01356,DST0018,view,0.2636,2025-08-06 07:36:41,643.0,Desktop,,SES441939
INT0011543,USR01237,DST0009,review,0.9018,2025-12-18 21:12:41,,iOS,3.4,SES380982
INT0011544,USR01204,DST0013,share,0.7475,2025-11-22 08:13:41,,Desktop,,SES680149
INT0011545,USR00047,DST0026,view,0.1986,2025-10-29 04:44:41,48.0,Desktop,,SES693352
INT0011546,USR01680,DST0017,review,0.8633,2025-05-26 12:14:41,,Web,4.2,SES123326
INT0011547,USR00735,DST0012,share,0.7291,2025-05-05 02:53:41,,Web,,SES566246
INT0011548,USR01253,DST0010,view,0.2687,2025-07-28 06:25:41,107.0,Android,,SES533170
INT0011549,USR00313,DST0026,book,1.0,2025-07-26 11:17:41,,Android,,SES669835
INT0011550,USR00552,DST0009,share,0.7137,2025-09-17 04:24:41,,Web,,SES710561
INT0011551,USR01081,DST0025,share,0.7424,2025-10-13 02:14:41,,Web,,SES107321
INT0011552,USR00140,DST0014,review,0.98,2025-10-09 07:58:41,,iOS,3.1,SES542419
INT0011553,USR01423,DST0029,like,0.6146,2025-09-20 06:41:41,,Desktop,,SES583221
INT0011554,USR01274,DST0024,review,0.9354,2026-03-09 11:21:41,,Web,3.6,SES333750
INT0011555,USR00311,DST0025,share,0.8115,2025-05-07 19:33:41,,Desktop,,SES295272
INT0011556,USR00349,DST0019,view,0.1434,2025-07-16 09:03:41,189.0,Android,,SES803796
INT0011557,USR01878,DST0005,like,0.5111,2025-07-22 02:00:41,,Android,,SES519299
INT0011558,USR00432,DST0018,view,0.2926,2025-05-02 00:38:41,161.0,iOS,,SES164397
INT0011559,USR00049,DST0020,book,1.0,2025-11-30 09:57:41,,Android,,SES654329
INT0011560,USR01490,DST0010,bookmark,0.7079,2026-02-14 01:24:41,,Desktop,,SES929974
INT0011561,USR00884,DST0025,review,0.9297,2025-09-24 10:49:41,,iOS,4.1,SES876049
INT0011562,USR01363,DST0022,book,1.0,2025-06-13 09:00:41,,Web,,SES961669
INT0011563,USR01518,DST0012,bookmark,0.7808,2026-02-16 20:25:41,,Android,,SES592200
INT0011564,USR00698,DST0015,book,1.0,2025-06-10 09:44:41,,Desktop,,SES849352
INT0011565,USR00689,DST0006,share,0.7261,2026-03-06 23:22:41,,Android,,SES553121
INT0011566,USR01999,DST0020,review,0.8626,2025-04-03 22:44:41,,Desktop,4.2,SES528197
INT0011567,USR00592,DST0006,review,0.8406,2025-08-27 10:38:41,,Android,3.8,SES914132
INT0011568,USR01019,DST0021,bookmark,0.7451,2025-03-27 05:39:41,,Web,,SES582542
INT0011569,USR00753,DST0028,view,0.2036,2026-01-30 08:41:41,648.0,iOS,,SES205914
INT0011570,USR01937,DST0024,like,0.6145,2025-05-10 02:53:41,,Web,,SES994241
INT0011571,USR01082,DST0013,book,1.0,2026-01-12 03:12:41,,Android,,SES897986
INT0011572,USR01249,DST0011,bookmark,0.6511,2025-10-10 23:33:41,,Web,,SES243963
INT0011573,USR00786,DST0020,like,0.5283,2025-09-07 21:36:41,,iOS,,SES855332
INT0011574,USR01305,DST0019,view,0.2644,2025-04-21 07:47:41,291.0,Desktop,,SES173492
INT0011575,USR00248,DST0011,bookmark,0.6207,2025-09-10 04:13:41,,Web,,SES601860
INT0011576,USR00941,DST0005,share,0.7659,2025-05-29 20:50:41,,Android,,SES851999
INT0011577,USR00427,DST0016,bookmark,0.7547,2026-01-28 02:18:41,,Android,,SES936933
INT0011578,USR00392,DST0015,share,0.8092,2025-11-27 00:30:41,,Web,,SES158695
INT0011579,USR00102,DST0023,like,0.6458,2025-04-05 20:54:41,,Web,,SES277366
INT0011580,USR00251,DST0027,review,0.822,2025-05-14 03:29:41,,Desktop,3.7,SES522045
INT0011581,USR00332,DST0008,bookmark,0.7543,2026-02-15 06:29:41,,Desktop,,SES233053
INT0011582,USR00950,DST0014,share,0.7606,2025-08-16 21:03:41,,Desktop,,SES260419
INT0011583,USR01056,DST0001,bookmark,0.6208,2025-05-14 20:26:41,,Desktop,,SES496761
INT0011584,USR00619,DST0015,bookmark,0.7536,2025-04-29 10:06:41,,Web,,SES407212
INT0011585,USR00593,DST0024,view,0.2941,2025-07-23 00:24:41,638.0,Android,,SES872994
